prefecture,dist_no,district,name,yomi,lastname,firstname,last_kana,first_kana,age,party,recommended,status,previous,duplicate,win_smd,win_pr,votes,vshare
岩手,1,岩手1区,米内 紘正,よない ひろまさ,米内,紘正,よない,ひろまさ,37,自民,推薦・支持：公明,新,NA,1,0,0,43623,28.44
岩手,1,岩手1区,階 猛,しな たけし,階,猛,しな,たけし,58,立憲,NA,前,6,1,1,0,94409,61.54
岩手,1,岩手1区,吉田 恭子,よしだ きょうこ,吉田,恭子,よしだ,きょうこ,43,共産,NA,新,NA,1,0,0,15367,10.02
岩手,2,岩手2区,鈴木 俊一,すずき しゅんいち,鈴木,俊一,すずき,しゅんいち,71,自民,推薦・支持：公明,前,10,0,1,0,115774,62.08
岩手,2,岩手2区,中村 起子,なかむら ゆきこ,中村,起子,なかむら,ゆきこ,59,立憲,NA,新,NA,1,0,0,70716,37.92
岩手,3,岩手3区,藤原 崇,ふじわら たかし,藤原,崇,ふじわら,たかし,41,自民,推薦・支持：公明,前,4,0,0,0,84347,42.23
岩手,3,岩手3区,小沢 一郎,おざわ いちろう,小沢,一郎,おざわ,いちろう,82,立憲,NA,前,18,1,1,0,115364,57.77
宮城,1,宮城1区,岡本 章子,おかもと あきこ,岡本,章子,おかもと,あきこ,60,立憲,NA,前,2,1,1,0,115142,51.65
宮城,1,宮城1区,高橋 浩司,たかはし こうじ,高橋,浩司,たかはし,こうじ,61,維新,NA,新,NA,1,0,0,25852,11.6
宮城,1,宮城1区,土井 亨,どい とおる,土井,亨,どい,とおる,66,自民,推薦・支持：公明,前,5,1,0,0,81924,36.75
宮城,2,宮城2区,早坂 敦,はやさか あつし,早坂,敦,はやさか,あつし,53,維新,NA,前,1,1,0,0,30967,14.14
宮城,2,宮城2区,鎌田 さゆり,かまた さゆり,鎌田,さゆり,かまた,さゆり,59,立憲,NA,前,3,1,1,0,116390,53.15
宮城,2,宮城2区,秋葉 賢也,あきば けんや,秋葉,賢也,あきば,けんや,62,自民,推薦・支持：公明,前,7,1,0,0,71633,32.71
宮城,3,宮城3区,西村 明宏,にしむら あきひろ,西村,明宏,にしむら,あきひろ,64,自民,推薦・支持：公明,前,6,0,0,0,66906,44.76
宮城,3,宮城3区,柳沢 剛,やなぎさわ つよし,柳沢,剛,やなぎさわ,つよし,61,立憲,NA,新,NA,1,1,0,82566,55.24
宮城,4,宮城4区,伊藤 信太郎,いとう しんたろう,伊藤,信太郎,いとう,しんたろう,71,自民,推薦・支持：公明,前,7,1,0,0,65616,33.42
宮城,4,宮城4区,大林 正英,おおばやし まさひで,大林,正英,おおばやし,まさひで,60,れい,NA,新,NA,1,0,0,12913,6.58
宮城,4,宮城4区,佐藤 雄一,さとう ゆういち,佐藤,雄一,さとう,ゆういち,45,維新,NA,新,NA,1,0,0,15581,7.94
宮城,4,宮城4区,安住 淳,あずみ じゅん,安住,淳,あずみ,じゅん,62,立憲,NA,前,9,1,1,0,102229,52.07
宮城,5,宮城5区,中嶋 廉,なかじま れん,中嶋,廉,なかじま,れん,71,共産,NA,新,NA,0,0,0,18413,10.39
宮城,5,宮城5区,小野寺 五典,おのでら いつのり,小野寺,五典,おのでら,いつのり,64,自民,推薦・支持：公明,前,8,0,1,0,132361,74.66
宮城,5,宮城5区,境 恒春,さかい つねはる,境,恒春,さかい,つねはる,45,維新,NA,新,NA,1,0,0,26502,14.95
秋田,1,秋田1区,寺田 学,てらた まなぶ,寺田,学,てらた,まなぶ,48,立憲,NA,前,6,1,0,1,59515,41.15
秋田,1,秋田1区,松浦 大悟,まつうら だいご,松浦,大悟,まつうら,だいご,55,維新,NA,新,NA,1,0,0,17865,12.35
秋田,1,秋田1区,冨樫 博之,とがし ひろゆき,冨樫,博之,とがし,ひろゆき,69,自民,推薦・支持：公明,前,4,1,1,0,60387,41.75
秋田,1,秋田1区,鈴木 知,すずき さとし,鈴木,知,すずき,さとし,47,共産,NA,新,NA,0,0,0,6875,4.75
秋田,2,秋田2区,福原 淳嗣,ふくはら じゅんじ,福原,淳嗣,ふくはら,じゅんじ,56,自民,推薦・支持：公明,新,NA,1,0,1,65200,46.37
秋田,2,秋田2区,緑川 貴士,みどりかわ たかし,緑川,貴士,みどりかわ,たかし,39,立憲,NA,前,2,1,1,0,70895,50.42
秋田,2,秋田2区,山内 梅良,やまうち うめよし,山内,梅良,やまうち,うめよし,76,共産,NA,新,NA,0,0,0,4505,3.2
秋田,3,秋田3区,藤田 和久,ふじた かずひさ,藤田,和久,ふじた,かずひさ,75,共産,NA,新,NA,0,0,0,4562,2.47
秋田,3,秋田3区,小川 幾代,おがわ のりよ,小川,幾代,おがわ,のりよ,39,立憲,NA,新,NA,1,0,0,22043,11.96
秋田,3,秋田3区,村岡 敏英,むらおか としひで,村岡,敏英,むらおか,としひで,64,国民,NA,元,2,1,1,0,83001,45.03
秋田,3,秋田3区,御法川 信英,みのりかわ のぶひで,御法川,信英,みのりかわ,のぶひで,60,自民,推薦・支持：公明,前,6,1,0,1,74722,40.54
山形,1,山形1区,原田 和広,はらだ まさひろ,原田,和広,はらだ,まさひろ,51,立憲,NA,新,NA,1,0,0,64717,38.93
山形,1,山形1区,三井寺 修,みいでら おさむ,三井寺,修,みいでら,おさむ,44,共産,NA,新,NA,0,0,0,9293,5.59
山形,1,山形1区,遠藤 利明,えんどう としあき,遠藤,利明,えんどう,としあき,74,自民,推薦・支持：公明,前,9,0,1,0,92238,55.48
山形,2,山形2区,鈴木 憲和,すずき のりかず,鈴木,憲和,すずき,のりかず,42,自民,推薦・支持：公明,前,4,1,1,0,105416,56.65
山形,2,山形2区,岩本 康嗣,いわもと こうじ,岩本,康嗣,いわもと,こうじ,59,共産,NA,新,NA,0,0,0,8496,4.57
山形,2,山形2区,二藤部 冬馬,にとうべ とうま,二藤部,冬馬,にとうべ,とうま,42,れい,NA,新,NA,1,0,0,15811,8.5
山形,2,山形2区,菊池 大二郎,きくち だいじろう,菊池,大二郎,きくち,だいじろう,42,国民,NA,新,NA,1,0,1,56359,30.29
山形,3,山形3区,石黒 覚,いしぐろ さとる,石黒,覚,いしぐろ,さとる,68,立憲,NA,新,NA,1,0,0,63102,37.7
山形,3,山形3区,山田 守,やまだ まもる,山田,守,やまだ,まもる,62,共産,NA,新,NA,0,0,0,10372,6.2
山形,3,山形3区,加藤 鮎子,かとう あゆこ,加藤,鮎子,かとう,あゆこ,45,自民,推薦・支持：公明,前,3,1,1,0,93909,56.1
福島,1,福島1区,亀岡 偉民,かめおか よしたみ,亀岡,偉民,かめおか,よしたみ,69,自民,推薦・支持：公明,前,5,0,0,0,84351,40.4
福島,1,福島1区,金子 恵美,かねこ えみ,金子,恵美,かねこ,えみ,59,立憲,NA,前,3,1,1,0,124441,59.6
福島,2,福島2区,丸本 由美子,まるもと ゆみこ,丸本,由美子,まるもと,ゆみこ,62,共産,NA,新,NA,0,0,0,12594,5.51
福島,2,福島2区,玄葉 光一郎,げんば こういちろう,玄葉,光一郎,げんば,こういちろう,60,立憲,NA,前,10,1,1,0,123256,53.95
福島,2,福島2区,根本 拓,ねもと たく,根本,拓,ねもと,たく,38,自民,推薦・支持：公明,新,NA,1,0,1,92616,40.54
福島,3,福島3区,小熊 慎司,おぐま しんじ,小熊,慎司,おぐま,しんじ,56,立憲,NA,前,4,1,1,0,96814,54.8
福島,3,福島3区,唐橋 則男,からはし のりお,唐橋,則男,からはし,のりお,63,共産,NA,新,NA,0,0,0,11715,6.63
福島,3,福島3区,上杉 謙太郎,うえすぎ けんたろう,上杉,謙太郎,うえすぎ,けんたろう,49,無所,NA,前,2,0,0,0,68133,38.57
福島,4,福島4区,斎藤 裕喜,さいとう ゆうき,斎藤,裕喜,さいとう,ゆうき,45,立憲,NA,新,NA,1,0,1,78708,42.7
福島,4,福島4区,熊谷 智,くまがい とも,熊谷,智,くまがい,とも,44,共産,NA,新,NA,0,0,0,19879,10.78
福島,4,福島4区,坂本 竜太郎,さかもと りゅうたろう,坂本,竜太郎,さかもと,りゅうたろう,44,自民,推薦・支持：公明,新,NA,1,1,0,85751,46.52
茨城,1,茨城1区,田所 嘉徳,たどころ よしのり,田所,嘉徳,たどころ,よしのり,70,自民,推薦・支持：公明,前,4,1,0,1,76960,36.75
茨城,1,茨城1区,武藤 優子,むとう ゆうこ,武藤,優子,むとう,ゆうこ,60,維新,NA,新,NA,1,0,0,23619,11.28
茨城,1,茨城1区,高橋 誠一郎,たかはし せいいちろう,高橋,誠一郎,たかはし,せいいちろう,29,共産,NA,新,NA,1,0,0,14565,6.96
茨城,1,茨城1区,福島 伸享,ふくしま のぶゆき,福島,伸享,ふくしま,のぶゆき,54,無所,NA,前,3,0,1,0,94243,45.01
茨城,2,茨城2区,川井 宏子,かわい ひろこ,川井,宏子,かわい,ひろこ,59,共産,NA,新,NA,0,0,0,17613,12.86
茨城,2,茨城2区,今村 敏昭,いまむら としあき,今村,敏昭,いまむら,としあき,67,維新,NA,新,NA,1,0,0,24577,17.94
茨城,2,茨城2区,額賀 福志郎,ぬかが ふくしろう,額賀,福志郎,ぬかが,ふくしろう,80,自民,推薦・支持：公明,前,13,0,1,0,80875,59.05
茨城,2,茨城2区,大高 伸一,おおたか しんいち,大高,伸一,おおたか,しんいち,57,無所,NA,新,NA,0,0,0,13902,10.15
茨城,3,茨城3区,梶岡 博樹,かじおか ひろき,梶岡,博樹,かじおか,ひろき,47,立憲,NA,新,NA,1,0,0,63273,31.84
茨城,3,茨城3区,加川 裕美,かがわ ゆうみ,加川,裕美,かがわ,ゆうみ,60,れい,NA,新,NA,0,0,0,14783,7.44
茨城,3,茨城3区,葉梨 康弘,はなし やすひろ,葉梨,康弘,はなし,やすひろ,65,自民,推薦・支持：公明,前,6,1,1,0,83667,42.11
茨城,3,茨城3区,橋口 奈保,はしぐち なほ,橋口,奈保,はしぐち,なほ,47,維新,NA,新,NA,1,0,0,23741,11.95
茨城,3,茨城3区,大内 久美子,おおうち くみこ,大内,久美子,おおうち,くみこ,75,共産,NA,新,NA,0,0,0,13235,6.66
茨城,4,茨城4区,吉田 翔,よしだ つばさ,吉田,翔,よしだ,つばさ,27,共産,NA,新,NA,0,0,0,16927,12.71
茨城,4,茨城4区,梶山 弘志,かじやま ひろし,梶山,弘志,かじやま,ひろし,69,自民,推薦・支持：公明,前,8,1,1,0,91019,68.33
茨城,4,茨城4区,武藤 博光,むとう ひろみつ,武藤,博光,むとう,ひろみつ,62,維新,NA,新,NA,1,0,0,25263,18.96
茨城,5,茨城5区,千葉 達夫,ちば たつお,千葉,達夫,ちば,たつお,42,共産,NA,新,NA,0,0,0,8781,7.33
茨城,5,茨城5区,浅野 哲,あさの さとし,浅野,哲,あさの,さとし,42,国民,NA,前,2,1,1,0,64351,53.69
茨城,5,茨城5区,石川 昭政,いしかわ あきまさ,石川,昭政,いしかわ,あきまさ,52,自民,NA,前,4,1,0,0,46717,38.98
茨城,6,茨城6区,青山 大人,あおやま やまと,青山,大人,あおやま,やまと,45,立憲,NA,前,2,1,1,0,120434,49.29
茨城,6,茨城6区,間宮 美知子,まみや みちこ,間宮,美知子,まみや,みちこ,77,共産,NA,新,NA,0,0,0,16586,6.79
茨城,6,茨城6区,国光 文乃,くにみつ あやの,国光,文乃,くにみつ,あやの,45,自民,推薦・支持：公明,前,2,1,0,1,107305,43.92
茨城,7,茨城7区,中村 勇太,なかむら はやと,中村,勇太,なかむら,はやと,38,無所,NA,新,NA,0,1,0,87187,53.03
茨城,7,茨城7区,永岡 桂子,ながおか けいこ,永岡,桂子,ながおか,けいこ,70,自民,推薦・支持：公明,前,6,1,0,1,77224,46.97
栃木,1,栃木1区,柏倉 祐司,かしわくら ゆうじ,柏倉,祐司,かしわくら,ゆうじ,55,維新,NA,元,1,1,0,0,45491,23.18
栃木,1,栃木1区,板津 由華,いたづ ゆか,板津,由華,いたづ,ゆか,36,立憲,NA,新,NA,1,0,0,62914,32.06
栃木,1,栃木1区,船田 元,ふなだ はじめ,船田,元,ふなだ,はじめ,70,自民,推薦・支持：公明,前,13,1,1,0,78333,39.92
栃木,1,栃木1区,青木 弘,あおき ひろし,青木,弘,あおき,ひろし,63,共産,NA,新,NA,0,0,0,9490,4.84
栃木,2,栃木2区,福田 昭夫,ふくだ あきお,福田,昭夫,ふくだ,あきお,76,立憲,NA,前,6,1,1,0,68377,56.82
栃木,2,栃木2区,五十嵐 清,いがらし きよし,五十嵐,清,いがらし,きよし,54,自民,推薦・支持：公明,前,1,1,0,1,51955,43.18
栃木,3,栃木3区,簗 和生,やな かずお,簗,和生,やな,かずお,45,自民,推薦・支持：公明,前,4,0,1,0,45546,37.39
栃木,3,栃木3区,渡辺 真太朗,わたなべ しんたろう,渡辺,真太朗,わたなべ,しんたろう,31,無所,NA,新,NA,0,0,0,45368,37.24
栃木,3,栃木3区,伊賀 央,いが ひろし,伊賀,央,いが,ひろし,60,立憲,NA,新,NA,1,0,0,30913,25.37
栃木,4,栃木4区,佐藤 勉,さとう つとむ,佐藤,勉,さとう,つとむ,72,自民,推薦・支持：公明,前,9,1,0,1,75260,41.62
栃木,4,栃木4区,川上 均,かわかみ ひとし,川上,均,かわかみ,ひとし,68,共産,NA,新,NA,0,0,0,8985,4.97
栃木,4,栃木4区,藤岡 隆雄,ふじおか たかお,藤岡,隆雄,ふじおか,たかお,47,立憲,NA,前,1,1,1,0,96573,53.41
栃木,5,栃木5区,谷古宇 勘司,やこう かんじ,谷古宇,勘司,やこう,かんじ,73,維新,NA,新,NA,1,0,0,20098,12.67
栃木,5,栃木5区,茂木 敏充,もてぎ としみつ,茂木,敏充,もてぎ,としみつ,69,自民,推薦・支持：公明,前,10,1,1,0,99897,62.97
栃木,5,栃木5区,岡村 恵子,おかむら けいこ,岡村,恵子,おかむら,けいこ,71,共産,NA,新,NA,0,0,0,25203,15.89
栃木,5,栃木5区,亀山 陽三,かめやま ようぞう,亀山,陽三,かめやま,ようぞう,63,無所,NA,新,NA,0,0,0,13447,8.48
群馬,1,群馬1区,店橋 世津子,たなはし せつこ,店橋,世津子,たなはし,せつこ,63,共産,NA,新,NA,0,0,0,20330,12.8
群馬,1,群馬1区,中曽根 康隆,なかそね やすたか,中曽根,康隆,なかそね,やすたか,42,自民,推薦・支持：公明,前,2,1,1,0,82455,51.92
群馬,1,群馬1区,白井 桂子,しらい けいこ,白井,桂子,しらい,けいこ,62,立憲,NA,新,NA,1,0,0,56031,35.28
群馬,2,群馬2区,石関 貴史,いしぜき たかし,石関,貴史,いしぜき,たかし,52,無所,NA,元,4,0,0,0,48251,32.76
群馬,2,群馬2区,高橋 保,たかはし たもつ,高橋,保,たかはし,たもつ,67,共産,NA,新,NA,0,0,0,20626,14
群馬,2,群馬2区,井野 俊郎,いの としろう,井野,俊郎,いの,としろう,44,自民,推薦・支持：公明,前,4,1,1,0,78416,53.24
群馬,3,群馬3区,笹川 博義,ささがわ ひろよし,笹川,博義,ささがわ,ひろよし,58,自民,推薦・支持：公明,前,4,1,1,0,74930,50.07
群馬,3,群馬3区,長谷川 嘉一,はせがわ かいち,長谷川,嘉一,はせがわ,かいち,71,立憲,NA,元,1,1,0,1,74716,49.93
群馬,4,群馬4区,山田 博規,やまだ ひろき,山田,博規,やまだ,ひろき,65,立憲,NA,新,NA,1,0,0,46740,32.69
群馬,4,群馬4区,萩原 貞夫,はぎわら さだお,萩原,貞夫,はぎわら,さだお,75,共産,NA,新,NA,0,0,0,16128,11.28
群馬,4,群馬4区,福田 達夫,ふくだ たつお,福田,達夫,ふくだ,たつお,57,自民,推薦・支持：公明,前,4,0,1,0,80130,56.04
群馬,5,群馬5区,伊藤 達也,いとう たつや,伊藤,達也,いとう,たつや,41,共産,NA,新,NA,0,0,0,22655,14.51
群馬,5,群馬5区,小渕 優子,おぶち ゆうこ,小渕,優子,おぶち,ゆうこ,50,自民,推薦・支持：公明,前,8,1,1,0,96580,61.85
群馬,5,群馬5区,中島 由美子,なかじま ゆみこ,中島,由美子,なかじま,ゆみこ,65,維新,NA,新,NA,1,0,0,36928,23.65
埼玉,1,埼玉1区,矢野 由紀子,やの ゆきこ,矢野,由紀子,やの,ゆきこ,60,共産,NA,新,NA,0,0,0,15106,7.34
埼玉,1,埼玉1区,村井 英樹,むらい ひでき,村井,英樹,むらい,ひでき,44,自民,推薦・支持：公明,前,4,1,1,0,85347,41.46
埼玉,1,埼玉1区,武正 公一,たけまさ こういち,武正,公一,たけまさ,こういち,63,立憲,NA,元,6,1,0,1,82134,39.9
埼玉,1,埼玉1区,浅野目 義英,あさのめ よしひで,浅野目,義英,あさのめ,よしひで,66,維新,NA,新,NA,1,0,0,19039,9.25
埼玉,1,埼玉1区,三上 恭平,みかみ きょうへい,三上,恭平,みかみ,きょうへい,42,諸派,NA,新,NA,0,0,0,4234,2.06
埼玉,2,埼玉2区,奥田 智子,おくだ ともこ,奥田,智子,おくだ,ともこ,55,共産,NA,新,NA,0,0,0,23317,12.77
埼玉,2,埼玉2区,高橋 英明,たかはし ひであき,高橋,英明,たかはし,ひであき,61,維新,NA,前,1,1,0,1,43164,23.64
埼玉,2,埼玉2区,新藤 義孝,しんどう よしたか,新藤,義孝,しんどう,よしたか,66,自民,推薦・支持：公明,前,8,1,1,0,72467,39.68
埼玉,2,埼玉2区,津村 大作,つむら だいさく,津村,大作,つむら,だいさく,50,諸派,NA,新,NA,0,0,0,9348,5.12
埼玉,2,埼玉2区,松浦 玄嗣,まつうら もとつぐ,松浦,玄嗣,まつうら,もとつぐ,52,立憲,NA,新,NA,1,0,0,34327,18.8
埼玉,3,埼玉3区,馬場 浩,ばば ひろし,馬場,浩,ばば,ひろし,67,共産,NA,新,NA,0,0,0,14731,8.12
埼玉,3,埼玉3区,石川 隆美,いしかわ たかみ,石川,隆美,いしかわ,たかみ,59,維新,NA,新,NA,1,0,0,24442,13.47
埼玉,3,埼玉3区,竹内 千春,たけうち ちはる,竹内,千春,たけうち,ちはる,56,立憲,NA,新,NA,1,0,1,66103,36.42
埼玉,3,埼玉3区,黄川田 仁志,きかわだ ひとし,黄川田,仁志,きかわだ,ひとし,54,自民,推薦・支持：公明,前,4,1,1,0,76239,42
埼玉,4,埼玉4区,穂坂 泰,ほさか やすし,穂坂,泰,ほさか,やすし,50,自民,推薦・支持：公明,前,2,1,1,0,82125,41.76
埼玉,4,埼玉4区,岸田 光広,きしだ みつひろ,岸田,光広,きしだ,みつひろ,57,国民,NA,新,NA,1,0,1,52728,26.81
埼玉,4,埼玉4区,渡辺 泰之,わたなべ やすゆき,渡辺,泰之,わたなべ,やすゆき,51,維新,NA,新,NA,1,0,0,34048,17.31
埼玉,4,埼玉4区,工藤 薫,くどう かおる,工藤,薫,くどう,かおる,74,共産,NA,新,NA,0,0,0,27763,14.12
埼玉,5,埼玉5区,牧原 秀樹,まきはら ひでき,牧原,秀樹,まきはら,ひでき,53,自民,推薦・支持：公明,前,5,1,0,0,78250,37.01
埼玉,5,埼玉5区,辻村 千尋,つじむら ちひろ,辻村,千尋,つじむら,ちひろ,56,れい,NA,新,NA,0,0,0,15295,7.23
埼玉,5,埼玉5区,枝野 幸男,えだの ゆきお,枝野,幸男,えだの,ゆきお,60,立憲,NA,前,10,1,1,0,107778,50.98
埼玉,5,埼玉5区,山本 悠子,やまもと ゆうこ,山本,悠子,やまもと,ゆうこ,72,共産,NA,新,NA,0,0,0,10098,4.78
埼玉,6,埼玉6区,細谷 美恵子,ほそや みえこ,細谷,美恵子,ほそや,みえこ,64,維新,NA,新,NA,1,0,0,24341,11.91
埼玉,6,埼玉6区,中根 一幸,なかね かずゆき,中根,一幸,なかね,かずゆき,55,無所,NA,前,5,0,0,0,50425,24.68
埼玉,6,埼玉6区,大島 敦,おおしま あつし,大島,敦,おおしま,あつし,67,立憲,NA,前,8,1,1,0,104836,51.31
埼玉,6,埼玉6区,秋山 もえ,あきやま もえ,秋山,もえ,あきやま,もえ,48,共産,NA,新,NA,0,0,0,24735,12.11
埼玉,7,埼玉7区,佐藤 一馬,さとう かずま,佐藤,一馬,さとう,かずま,33,共産,NA,新,NA,0,0,0,17541,9.5
埼玉,7,埼玉7区,中野 英幸,なかの ひでゆき,中野,英幸,なかの,ひでゆき,63,自民,推薦・支持：公明,前,1,1,0,1,66498,36.02
埼玉,7,埼玉7区,小宮山 泰子,こみやま やすこ,小宮山,泰子,こみやま,やすこ,59,立憲,NA,前,7,1,1,0,73293,39.7
